bill_id,contract_id,month,price
29745,3817,2024-06,439
29746,3817,2024-07,439
29747,3817,2024-08,439
29748,3817,2024-09,439
29749,3817,2024-10,439
29750,3817,2024-11,439
29751,3817,2024-12,439
29752,3819,2021-07,471
29753,3819,2021-08,471
29754,3819,2021-09,471
29755,3819,2021-10,471
29756,3819,2021-11,471
29757,3819,2021-12,471
29758,3819,2022-01,471
29759,3819,2022-02,471
29760,3819,2022-03,471
29761,3819,2022-04,471
29762,3819,2022-05,471
29763,3824,2024-08,413
29764,3824,2024-09,413
29765,3824,2024-10,413
29766,3824,2024-11,413
29767,3824,2024-12,413
29768,3826,2024-03,440
29769,3826,2024-04,440
29770,3826,2024-05,440
29771,3826,2024-06,440
29772,3826,2024-07,440
29773,3826,2024-08,440
29774,3826,2024-09,440
29775,3826,2024-10,440
29776,3827,2022-03,486
29777,3827,2022-04,486
29778,3827,2022-05,486
29779,3827,2022-06,486
29780,3827,2022-07,486
29781,3827,2022-08,486
29782,3827,2022-09,486
29783,3827,2022-10,486
29784,3827,2022-11,486
29785,3827,2022-12,486
29786,3827,2023-01,486
29787,3827,2023-02,486
29788,3827,2023-03,486
29789,3827,2023-04,486
29790,3827,2023-05,486
29791,3827,2023-06,486
29792,3827,2023-07,486
29793,3827,2023-08,486
29794,3827,2023-09,486
29795,3827,2023-10,486
29796,3827,2023-11,486
29797,3827,2023-12,486
29798,3827,2024-01,486
29799,3827,2024-02,486
29800,3828,2021-02,551
29801,3828,2021-03,551
29802,3828,2021-04,551
29803,3828,2021-05,551
29804,3828,2021-06,551
29805,3828,2021-07,551
29806,3828,2021-08,551
29807,3828,2021-09,551
29808,3832,2022-03,480
29809,3832,2022-04,480
29810,3832,2022-05,480
29811,3832,2022-06,480
29812,3832,2022-07,480
29813,3832,2022-08,480
29814,3832,2022-09,480
29815,3832,2022-10,480
29816,3832,2022-11,480
29817,3832,2022-12,480
29818,3832,2023-01,480
29819,3833,2020-10,330
29820,3833,2020-11,330
29821,3833,2020-12,330
29822,3833,2021-01,330
29823,3833,2021-02,330
29824,3833,2021-03,330
29825,3833,2021-04,330
29826,3833,2021-05,330
29827,3833,2021-06,330
29828,3833,2021-07,330
29829,3833,2021-08,330
29830,3833,2021-09,330
29831,3833,2021-10,330
29832,3833,2021-11,330
29833,3833,2021-12,330
29834,3833,2022-01,330
29835,3833,2022-02,330
29836,3833,2022-03,330
29837,3834,2024-09,591
29838,3834,2024-10,591
29839,3834,2024-11,591
29840,3834,2024-12,591
29841,3838,2021-11,380
29842,3838,2021-12,380
29843,3838,2022-01,380
29844,3838,2022-02,380
29845,3838,2022-03,380
29846,3838,2022-04,380
29847,3838,2022-05,380
29848,3838,2022-06,380
29849,3838,2022-07,380
29850,3838,2022-08,380
29851,3838,2022-09,380
29852,3838,2022-10,380
29853,3838,2022-11,380
29854,3838,2022-12,380
29855,3838,2023-01,380
29856,3838,2023-02,380
29857,3838,2023-03,380
29858,3838,2023-04,380
29859,3838,2023-05,380
29860,3839,2021-02,516
29861,3839,2021-03,516
29862,3839,2021-04,516
29863,3839,2021-05,516
29864,3839,2021-06,516
29865,3839,2021-07,516
29866,3839,2021-08,516
29867,3839,2021-09,516
29868,3839,2021-10,516
29869,3839,2021-11,516
29870,3839,2021-12,516
29871,3839,2022-01,516
29872,3839,2022-02,516
29873,3839,2022-03,516
29874,3839,2022-04,516
29875,3839,2022-05,516
29876,3839,2022-06,516
29877,3840,2024-11,319
29878,3840,2024-12,319
29879,3841,2023-07,340
29880,3841,2023-08,340
29881,3841,2023-09,340
29882,3841,2023-10,340
29883,3841,2023-11,340
29884,3841,2023-12,340
29885,3841,2024-01,340
29886,3841,2024-02,340
29887,3841,2024-03,340
29888,3841,2024-04,340
29889,3841,2024-05,340
29890,3841,2024-06,340
29891,3841,2024-07,340
29892,3841,2024-08,340
29893,3841,2024-09,340
29894,3841,2024-10,340
29895,3841,2024-11,340
29896,3841,2024-12,340
29897,3842,2023-04,600
29898,3842,2023-05,600
29899,3842,2023-06,600
29900,3842,2023-07,600
29901,3842,2023-08,600
29902,3842,2023-09,600
29903,3847,2021-09,348
29904,3847,2021-10,348
29905,3847,2021-11,348
29906,3847,2021-12,348
29907,3847,2022-01,348
29908,3850,2024-03,362
29909,3850,2024-04,362
29910,3850,2024-05,362
29911,3850,2024-06,362
29912,3850,2024-07,362
29913,3850,2024-08,362
29914,3850,2024-09,362
29915,3850,2024-10,362
29916,3850,2024-11,362
29917,3852,2022-02,323
29918,3852,2022-03,323
29919,3852,2022-04,323
29920,3852,2022-05,323
29921,3852,2022-06,323
29922,3852,2022-07,323
29923,3852,2022-08,323
29924,3852,2022-09,323
29925,3852,2022-10,323
29926,3852,2022-11,323
29927,3852,2022-12,323
29928,3852,2023-01,323
29929,3852,2023-02,323
29930,3852,2023-03,323
29931,3854,2023-09,394
29932,3854,2023-10,394
29933,3854,2023-11,394
29934,3854,2023-12,394
29935,3854,2024-01,394
29936,3854,2024-02,394
29937,3854,2024-03,394
29938,3854,2024-04,394
29939,3854,2024-05,394
29940,3854,2024-06,394
29941,3854,2024-07,394
29942,3854,2024-08,394
29943,3854,2024-09,394
29944,3854,2024-10,394
29945,3854,2024-11,394
29946,3854,2024-12,394
29947,3855,2023-11,380
29948,3855,2023-12,380
29949,3855,2024-01,380
29950,3855,2024-02,380
29951,3855,2024-03,380
29952,3855,2024-04,380
29953,3856,2022-03,407
29954,3856,2022-04,407
29955,3856,2022-05,407
29956,3856,2022-06,407
29957,3856,2022-07,407
29958,3856,2022-08,407
29959,3856,2022-09,407
29960,3856,2022-10,407
29961,3858,2022-07,336
29962,3858,2022-08,336
29963,3858,2022-09,336
29964,3858,2022-10,336
29965,3858,2022-11,336
29966,3858,2022-12,336
29967,3858,2023-01,336
29968,3858,2023-02,336
29969,3858,2023-03,336
29970,3858,2023-04,336
29971,3858,2023-05,336
29972,3858,2023-06,336
29973,3858,2023-07,336
29974,3858,2023-08,336
29975,3858,2023-09,336
29976,3858,2023-10,336
29977,3858,2023-11,336
29978,3858,2023-12,336
29979,3858,2024-01,336
29980,3858,2024-02,336
29981,3858,2024-03,336
29982,3860,2024-10,531
29983,3860,2024-11,531
29984,3860,2024-12,531
29985,3861,2021-03,404
29986,3861,2021-04,404
29987,3861,2021-05,404
29988,3861,2021-06,404
29989,3861,2021-07,404
29990,3861,2021-08,404
29991,3861,2021-09,404
29992,3861,2021-10,404
29993,3862,2024-05,513
29994,3862,2024-06,513
29995,3862,2024-07,513
29996,3862,2024-08,513
29997,3862,2024-09,513
29998,3862,2024-10,513
29999,3862,2024-11,513
30000,3862,2024-12,513
30001,3863,2024-05,442
30002,3863,2024-06,442
30003,3863,2024-07,442
30004,3863,2024-08,442
30005,3864,2023-04,309
30006,3864,2023-05,309
30007,3864,2023-06,309
30008,3864,2023-07,309
30009,3864,2023-08,309
30010,3864,2023-09,309
30011,3864,2023-10,309
30012,3864,2023-11,309
30013,3864,2023-12,309
30014,3865,2020-10,323
30015,3865,2020-11,323
30016,3865,2020-12,323
30017,3865,2021-01,323
30018,3865,2021-02,323
30019,3865,2021-03,323
30020,3867,2024-10,544
30021,3867,2024-11,544
30022,3867,2024-12,544
30023,3868,2023-08,580
30024,3868,2023-09,580
30025,3868,2023-10,580
30026,3868,2023-11,580
30027,3868,2023-12,580
30028,3868,2024-01,580
30029,3868,2024-02,580
30030,3868,2024-03,580
30031,3868,2024-04,580
30032,3868,2024-05,580
30033,3868,2024-06,580
30034,3868,2024-07,580
30035,3868,2024-08,580
30036,3872,2024-04,410
30037,3872,2024-05,410
30038,3872,2024-06,410
30039,3872,2024-07,410
30040,3872,2024-08,410
30041,3872,2024-09,410
30042,3872,2024-10,410
30043,3872,2024-11,410
30044,3872,2024-12,410
30045,3874,2020-09,399
30046,3874,2020-10,399
30047,3874,2020-11,399
30048,3874,2020-12,399
30049,3874,2021-01,399
30050,3874,2021-02,399
30051,3874,2021-03,399
30052,3874,2021-04,399
30053,3874,2021-05,399
30054,3874,2021-06,399
30055,3874,2021-07,399
30056,3874,2021-08,399
30057,3874,2021-09,399
30058,3874,2021-10,399
30059,3874,2021-11,399
30060,3874,2021-12,399
30061,3874,2022-01,399
30062,3876,2021-10,520
30063,3876,2021-11,520
30064,3876,2021-12,520
30065,3876,2022-01,520
30066,3876,2022-02,520
30067,3876,2022-03,520
30068,3876,2022-04,520
30069,3876,2022-05,520
30070,3876,2022-06,520
30071,3876,2022-07,520
30072,3876,2022-08,520
30073,3876,2022-09,520
30074,3876,2022-10,520
30075,3876,2022-11,520
30076,3876,2022-12,520
30077,3878,2022-09,551
30078,3878,2022-10,551
30079,3878,2022-11,551
30080,3878,2022-12,551
30081,3879,2024-01,462
30082,3879,2024-02,462
30083,3879,2024-03,462
30084,3879,2024-04,462
30085,3879,2024-05,462
30086,3879,2024-06,462
30087,3879,2024-07,462
30088,3880,2024-03,567
30089,3880,2024-04,567
30090,3880,2024-05,567
30091,3880,2024-06,567
30092,3880,2024-07,567
30093,3880,2024-08,567
30094,3880,2024-09,567
30095,3880,2024-10,567
30096,3884,2022-04,505
30097,3884,2022-05,505
30098,3884,2022-06,505
30099,3884,2022-07,505
30100,3884,2022-08,505
30101,3884,2022-09,505
30102,3884,2022-10,505
30103,3884,2022-11,505
30104,3884,2022-12,505
30105,3884,2023-01,505
30106,3884,2023-02,505
30107,3884,2023-03,505
30108,3886,2021-11,555
30109,3886,2021-12,555
30110,3886,2022-01,555
30111,3886,2022-02,555
30112,3886,2022-03,555
30113,3886,2022-04,555
30114,3886,2022-05,555
30115,3886,2022-06,555
30116,3886,2022-07,555
30117,3886,2022-08,555
30118,3886,2022-09,555
30119,3886,2022-10,555
30120,3886,2022-11,555
30121,3886,2022-12,555
30122,3886,2023-01,555
30123,3886,2023-02,555
30124,3888,2024-09,366
30125,3888,2024-10,366
30126,3888,2024-11,366
30127,3888,2024-12,366
30128,3891,2020-04,535
30129,3891,2020-05,535
30130,3891,2020-06,535
30131,3891,2020-07,535
30132,3891,2020-08,535
30133,3891,2020-09,535
30134,3891,2020-10,535
30135,3891,2020-11,535
30136,3891,2020-12,535
30137,3891,2021-01,535
30138,3891,2021-02,535
30139,3891,2021-03,535
30140,3891,2021-04,535
30141,3891,2021-05,535
30142,3891,2021-06,535
30143,3891,2021-07,535
30144,3892,2023-09,595
30145,3892,2023-10,595
30146,3892,2023-11,595
30147,3892,2023-12,595
30148,3894,2023-11,367
30149,3894,2023-12,367
30150,3894,2024-01,367
30151,3894,2024-02,367
30152,3894,2024-03,367
30153,3894,2024-04,367
30154,3894,2024-05,367
30155,3894,2024-06,367
30156,3894,2024-07,367
30157,3894,2024-08,367
30158,3894,2024-09,367
30159,3894,2024-10,367
30160,3894,2024-11,367
30161,3895,2024-03,528
30162,3895,2024-04,528
30163,3895,2024-05,528
30164,3895,2024-06,528
30165,3895,2024-07,528
30166,3895,2024-08,528
30167,3895,2024-09,528
30168,3895,2024-10,528
30169,3895,2024-11,528
30170,3895,2024-12,528
30171,3896,2024-03,407
30172,3896,2024-04,407
30173,3896,2024-05,407
30174,3896,2024-06,407
30175,3896,2024-07,407
30176,3896,2024-08,407
30177,3900,2022-03,474
30178,3900,2022-04,474
30179,3900,2022-05,474
30180,3900,2022-06,474
30181,3900,2022-07,474
30182,3900,2022-08,474
30183,3900,2022-09,474
30184,3900,2022-10,474
30185,3904,2022-01,497
30186,3904,2022-02,497
30187,3904,2022-03,497
30188,3904,2022-04,497
30189,3904,2022-05,497
30190,3904,2022-06,497
30191,3904,2022-07,497
30192,3904,2022-08,497
30193,3904,2022-09,497
30194,3904,2022-10,497
30195,3904,2022-11,497
30196,3904,2022-12,497
30197,3904,2023-01,497
30198,3904,2023-02,497
30199,3904,2023-03,497
30200,3904,2023-04,497
30201,3905,2024-11,514
30202,3905,2024-12,514
30203,3906,2024-12,475
30204,3907,2020-12,421
30205,3907,2021-01,421
30206,3907,2021-02,421
30207,3907,2021-03,421
30208,3907,2021-04,421
30209,3909,2020-12,390
30210,3909,2021-01,390
30211,3909,2021-02,390
30212,3909,2021-03,390
30213,3909,2021-04,390
30214,3909,2021-05,390
30215,3909,2021-06,390
30216,3909,2021-07,390
30217,3909,2021-08,390
30218,3909,2021-09,390
30219,3909,2021-10,390
30220,3909,2021-11,390
30221,3909,2021-12,390
30222,3909,2022-01,390
30223,3909,2022-02,390
30224,3909,2022-03,390
30225,3909,2022-04,390
30226,3909,2022-05,390
30227,3909,2022-06,390
30228,3911,2020-10,439
30229,3911,2020-11,439
30230,3911,2020-12,439
30231,3911,2021-01,439
30232,3911,2021-02,439
30233,3911,2021-03,439
30234,3911,2021-04,439
30235,3911,2021-05,439
30236,3911,2021-06,439
30237,3912,2024-08,348
30238,3912,2024-09,348
30239,3912,2024-10,348
30240,3912,2024-11,348
30241,3914,2022-06,334
30242,3914,2022-07,334
30243,3914,2022-08,334
30244,3914,2022-09,334
30245,3914,2022-10,334
30246,3914,2022-11,334
30247,3914,2022-12,334
30248,3914,2023-01,334
30249,3914,2023-02,334
30250,3916,2021-04,462
30251,3916,2021-05,462
30252,3916,2021-06,462
30253,3916,2021-07,462
30254,3916,2021-08,462
30255,3916,2021-09,462
30256,3916,2021-10,462
30257,3916,2021-11,462
30258,3916,2021-12,462
30259,3916,2022-01,462
30260,3916,2022-02,462
30261,3916,2022-03,462
30262,3917,2024-06,567
30263,3917,2024-07,567
30264,3917,2024-08,567
30265,3917,2024-09,567
30266,3917,2024-10,567
30267,3917,2024-11,567
30268,3917,2024-12,567
30269,3918,2023-07,415
30270,3918,2023-08,415
30271,3918,2023-09,415
30272,3918,2023-10,415
30273,3918,2023-11,415
30274,3918,2023-12,415
30275,3918,2024-01,415
30276,3918,2024-02,415
30277,3918,2024-03,415
30278,3918,2024-04,415
30279,3918,2024-05,415
30280,3918,2024-06,415
30281,3918,2024-07,415
30282,3918,2024-08,415
30283,3918,2024-09,415
30284,3918,2024-10,415
30285,3918,2024-11,415
30286,3918,2024-12,415
30287,3922,2023-07,553
30288,3922,2023-08,553
30289,3922,2023-09,553
30290,3922,2023-10,553
30291,3922,2023-11,553
30292,3924,2024-01,472
30293,3924,2024-02,472
30294,3924,2024-03,472
30295,3924,2024-04,472
30296,3924,2024-05,472
30297,3924,2024-06,472
30298,3924,2024-07,472
30299,3924,2024-08,472
30300,3924,2024-09,472
30301,3924,2024-10,472
30302,3924,2024-11,472
30303,3924,2024-12,472
30304,3925,2020-04,449
30305,3925,2020-05,449
30306,3925,2020-06,449
30307,3925,2020-07,449
30308,3925,2020-08,449
30309,3925,2020-09,449
30310,3925,2020-10,449
30311,3925,2020-11,449
30312,3925,2020-12,449
30313,3925,2021-01,449
30314,3925,2021-02,449
30315,3927,2021-05,431
30316,3927,2021-06,431
30317,3927,2021-07,431
30318,3927,2021-08,431
30319,3927,2021-09,431
30320,3927,2021-10,431
30321,3927,2021-11,431
30322,3927,2021-12,431
30323,3927,2022-01,431
30324,3927,2022-02,431
30325,3927,2022-03,431
30326,3927,2022-04,431
30327,3927,2022-05,431
30328,3927,2022-06,431
30329,3927,2022-07,431
30330,3927,2022-08,431
30331,3927,2022-09,431
30332,3927,2022-10,431
30333,3927,2022-11,431
30334,3927,2022-12,431
30335,3927,2023-01,431
30336,3927,2023-02,431
30337,3927,2023-03,431
30338,3927,2023-04,431
30339,3928,2020-05,550
30340,3928,2020-06,550
30341,3928,2020-07,550
30342,3928,2020-08,550
30343,3928,2020-09,550
30344,3928,2020-10,550
30345,3928,2020-11,550
30346,3928,2020-12,550
30347,3928,2021-01,550
30348,3928,2021-02,550
30349,3928,2021-03,550
30350,3928,2021-04,550
30351,3929,2024-03,503
30352,3929,2024-04,503
30353,3929,2024-05,503
30354,3929,2024-06,503
30355,3929,2024-07,503
30356,3929,2024-08,503
30357,3929,2024-09,503
30358,3929,2024-10,503
30359,3929,2024-11,503
30360,3929,2024-12,503
30361,3933,2021-05,506
30362,3933,2021-06,506
30363,3933,2021-07,506
30364,3933,2021-08,506
30365,3933,2021-09,506
30366,3933,2021-10,506
30367,3933,2021-11,506
30368,3933,2021-12,506
30369,3933,2022-01,506
30370,3933,2022-02,506
30371,3933,2022-03,506
30372,3933,2022-04,506
30373,3933,2022-05,506
30374,3933,2022-06,506
30375,3933,2022-07,506
30376,3933,2022-08,506
30377,3933,2022-09,506
30378,3933,2022-10,506
30379,3933,2022-11,506
30380,3933,2022-12,506
30381,3933,2023-01,506
30382,3933,2023-02,506
30383,3933,2023-03,506
30384,3934,2023-05,416
30385,3934,2023-06,416
30386,3934,2023-07,416
30387,3934,2023-08,416
30388,3934,2023-09,416
30389,3934,2023-10,416
30390,3934,2023-11,416
30391,3934,2023-12,416
30392,3934,2024-01,416
30393,3934,2024-02,416
30394,3934,2024-03,416
30395,3934,2024-04,416
30396,3934,2024-05,416
30397,3934,2024-06,416
30398,3934,2024-07,416
30399,3934,2024-08,416
30400,3934,2024-09,416
30401,3934,2024-10,416
30402,3934,2024-11,416
30403,3934,2024-12,416
30404,3936,2021-10,373
30405,3936,2021-11,373
30406,3936,2021-12,373
30407,3936,2022-01,373
30408,3936,2022-02,373
30409,3936,2022-03,373
30410,3936,2022-04,373
30411,3936,2022-05,373
30412,3936,2022-06,373
30413,3936,2022-07,373
30414,3936,2022-08,373
30415,3936,2022-09,373
30416,3939,2024-02,528
30417,3939,2024-03,528
30418,3939,2024-04,528
30419,3939,2024-05,528
30420,3939,2024-06,528
30421,3939,2024-07,528
30422,3939,2024-08,528
30423,3939,2024-09,528
30424,3939,2024-10,528
30425,3939,2024-11,528
30426,3939,2024-12,528
30427,3941,2022-08,440
30428,3941,2022-09,440
30429,3941,2022-10,440
30430,3941,2022-11,440
30431,3941,2022-12,440
30432,3941,2023-01,440
30433,3943,2023-07,381
30434,3943,2023-08,381
30435,3943,2023-09,381
30436,3943,2023-10,381
30437,3943,2023-11,381
30438,3943,2023-12,381
30439,3943,2024-01,381
30440,3943,2024-02,381
30441,3943,2024-03,381
30442,3943,2024-04,381
30443,3943,2024-05,381
30444,3943,2024-06,381
30445,3943,2024-07,381
30446,3943,2024-08,381
30447,3943,2024-09,381
30448,3945,2021-03,395
30449,3945,2021-04,395
30450,3945,2021-05,395
30451,3945,2021-06,395
30452,3945,2021-07,395
30453,3945,2021-08,395
30454,3945,2021-09,395
30455,3945,2021-10,395
30456,3945,2021-11,395
30457,3945,2021-12,395
30458,3945,2022-01,395
30459,3945,2022-02,395
30460,3945,2022-03,395
30461,3945,2022-04,395
30462,3945,2022-05,395
30463,3945,2022-06,395
30464,3945,2022-07,395
30465,3945,2022-08,395
30466,3945,2022-09,395
30467,3945,2022-10,395
30468,3946,2020-10,439
30469,3946,2020-11,439
30470,3946,2020-12,439
30471,3946,2021-01,439
30472,3946,2021-02,439
30473,3946,2021-03,439
30474,3946,2021-04,439
30475,3946,2021-05,439
30476,3946,2021-06,439
30477,3946,2021-07,439
30478,3947,2024-03,432
30479,3947,2024-04,432
30480,3947,2024-05,432
30481,3947,2024-06,432
30482,3947,2024-07,432
30483,3947,2024-08,432
30484,3947,2024-09,432
30485,3947,2024-10,432
30486,3947,2024-11,432
30487,3947,2024-12,432
30488,3950,2023-10,388
30489,3950,2023-11,388
30490,3950,2023-12,388
30491,3951,2022-06,400
30492,3951,2022-07,400
30493,3951,2022-08,400
30494,3951,2022-09,400
30495,3951,2022-10,400
30496,3951,2022-11,400
30497,3952,2024-06,415
30498,3952,2024-07,415
30499,3952,2024-08,415
30500,3952,2024-09,415
30501,3952,2024-10,415
30502,3952,2024-11,415
30503,3952,2024-12,415
30504,3954,2021-07,358
30505,3954,2021-08,358
30506,3954,2021-09,358
30507,3954,2021-10,358
30508,3954,2021-11,358
30509,3954,2021-12,358
30510,3954,2022-01,358
30511,3954,2022-02,358
30512,3954,2022-03,358
30513,3954,2022-04,358
30514,3954,2022-05,358
30515,3954,2022-06,358
30516,3955,2020-07,379
30517,3955,2020-08,379
30518,3955,2020-09,379
30519,3955,2020-10,379
30520,3955,2020-11,379
30521,3955,2020-12,379
30522,3955,2021-01,379
30523,3955,2021-02,379
30524,3955,2021-03,379
30525,3955,2021-04,379
30526,3955,2021-05,379
30527,3955,2021-06,379
30528,3955,2021-07,379
30529,3955,2021-08,379
30530,3955,2021-09,379
30531,3955,2021-10,379
30532,3955,2021-11,379
30533,3955,2021-12,379
30534,3955,2022-01,379
30535,3958,2021-08,324
30536,3958,2021-09,324
30537,3958,2021-10,324
30538,3958,2021-11,324
30539,3958,2021-12,324
30540,3958,2022-01,324
30541,3958,2022-02,324
30542,3958,2022-03,324
30543,3958,2022-04,324
30544,3958,2022-05,324
30545,3958,2022-06,324
30546,3961,2022-06,533
30547,3961,2022-07,533
30548,3961,2022-08,533
30549,3963,2024-09,459
30550,3963,2024-10,459
30551,3963,2024-11,459
30552,3963,2024-12,459
30553,3964,2022-05,381
30554,3964,2022-06,381
30555,3964,2022-07,381
30556,3972,2021-06,431
30557,3972,2021-07,431
30558,3972,2021-08,431
30559,3972,2021-09,431
30560,3972,2021-10,431
30561,3972,2021-11,431
30562,3974,2022-07,551
30563,3974,2022-08,551
30564,3974,2022-09,551
30565,3974,2022-10,551
30566,3974,2022-11,551
30567,3974,2022-12,551
30568,3974,2023-01,551
30569,3974,2023-02,551
30570,3974,2023-03,551
30571,3977,2024-11,415
30572,3977,2024-12,415
30573,3980,2024-07,364
30574,3980,2024-08,364
30575,3980,2024-09,364
30576,3980,2024-10,364
30577,3980,2024-11,364
30578,3980,2024-12,364
30579,3982,2021-05,541
30580,3982,2021-06,541
30581,3982,2021-07,541
30582,3982,2021-08,541
30583,3982,2021-09,541
30584,3982,2021-10,541
30585,3982,2021-11,541
30586,3984,2024-05,303
30587,3984,2024-06,303
30588,3984,2024-07,303
30589,3984,2024-08,303
30590,3984,2024-09,303
30591,3984,2024-10,303
30592,3984,2024-11,303
30593,3984,2024-12,303
30594,3985,2021-09,522
30595,3985,2021-10,522
30596,3985,2021-11,522
30597,3985,2021-12,522
30598,3985,2022-01,522
30599,3986,2023-10,580
30600,3986,2023-11,580
30601,3986,2023-12,580
30602,3986,2024-01,580
30603,3986,2024-02,580
30604,3986,2024-03,580
30605,3986,2024-04,580
30606,3986,2024-05,580
30607,3986,2024-06,580
30608,3986,2024-07,580
30609,3986,2024-08,580
30610,3986,2024-09,580
30611,3986,2024-10,580
30612,3986,2024-11,580
30613,3986,2024-12,580
30614,3987,2021-01,533
30615,3987,2021-02,533
30616,3987,2021-03,533
30617,3987,2021-04,533
30618,3987,2021-05,533
30619,3987,2021-06,533
30620,3987,2021-07,533
30621,3987,2021-08,533
30622,3987,2021-09,533
30623,3987,2021-10,533
30624,3987,2021-11,533
30625,3987,2021-12,533
30626,3990,2022-05,479
30627,3990,2022-06,479
30628,3990,2022-07,479
30629,3990,2022-08,479
30630,3990,2022-09,479
30631,3990,2022-10,479
30632,3995,2024-06,408
30633,3995,2024-07,408
30634,3995,2024-08,408
30635,3995,2024-09,408
30636,3995,2024-10,408
30637,3995,2024-11,408
30638,3995,2024-12,408
30639,3997,2024-02,313
30640,3997,2024-03,313
30641,3997,2024-04,313
30642,3997,2024-05,313
30643,3997,2024-06,313
30644,3997,2024-07,313
30645,3997,2024-08,313
30646,3997,2024-09,313
30647,3997,2024-10,313
30648,3997,2024-11,313
30649,3997,2024-12,313
30650,3999,2022-01,468
30651,3999,2022-02,468
30652,3999,2022-03,468
30653,3999,2022-04,468
30654,3999,2022-05,468
30655,3999,2022-06,468
30656,3999,2022-07,468
30657,3999,2022-08,468
30658,3999,2022-09,468
30659,3999,2022-10,468
30660,3999,2022-11,468
30661,3999,2022-12,468
30662,3999,2023-01,468
30663,3999,2023-02,468
30664,3999,2023-03,468
30665,3999,2023-04,468
30666,3999,2023-05,468
30667,3999,2023-06,468
30668,3999,2023-07,468
30669,3999,2023-08,468
30670,3999,2023-09,468
30671,3999,2023-10,468
30672,3999,2023-11,468
30673,4002,2020-08,317
30674,4002,2020-09,317
30675,4002,2020-10,317
30676,4002,2020-11,317
30677,4002,2020-12,317
30678,4002,2021-01,317
30679,4002,2021-02,317
30680,4004,2022-09,393
30681,4004,2022-10,393
30682,4004,2022-11,393
30683,4004,2022-12,393
30684,4004,2023-01,393
30685,4004,2023-02,393
30686,4004,2023-03,393
30687,4004,2023-04,393
30688,4004,2023-05,393
30689,4008,2022-05,597
30690,4008,2022-06,597
30691,4008,2022-07,597
30692,4008,2022-08,597
30693,4008,2022-09,597
30694,4008,2022-10,597
30695,4008,2022-11,597
30696,4008,2022-12,597
30697,4008,2023-01,597
30698,4009,2024-11,370
30699,4009,2024-12,370
30700,4010,2020-05,595
30701,4010,2020-06,595
30702,4010,2020-07,595
30703,4010,2020-08,595
30704,4010,2020-09,595
30705,4010,2020-10,595
30706,4010,2020-11,595
30707,4010,2020-12,595
30708,4010,2021-01,595
30709,4010,2021-02,595
30710,4010,2021-03,595
30711,4010,2021-04,595
30712,4010,2021-05,595
30713,4010,2021-06,595
30714,4010,2021-07,595
30715,4010,2021-08,595
30716,4010,2021-09,595
30717,4010,2021-10,595
30718,4011,2023-01,480
30719,4011,2023-02,480
30720,4011,2023-03,480
30721,4011,2023-04,480
30722,4011,2023-05,480
30723,4011,2023-06,480
30724,4011,2023-07,480
30725,4011,2023-08,480
30726,4011,2023-09,480
30727,4011,2023-10,480
30728,4011,2023-11,480
30729,4011,2023-12,480
30730,4015,2021-05,587
30731,4015,2021-06,587
30732,4015,2021-07,587
30733,4015,2021-08,587
30734,4016,2023-12,600
30735,4016,2024-01,600
30736,4016,2024-02,600
30737,4016,2024-03,600
30738,4016,2024-04,600
30739,4016,2024-05,600
30740,4016,2024-06,600
30741,4016,2024-07,600
30742,4017,2020-12,594
30743,4017,2021-01,594
30744,4017,2021-02,594
30745,4017,2021-03,594
30746,4017,2021-04,594
30747,4017,2021-05,594
30748,4017,2021-06,594
30749,4017,2021-07,594
30750,4017,2021-08,594
30751,4017,2021-09,594
30752,4017,2021-10,594
30753,4017,2021-11,594
30754,4017,2021-12,594
30755,4017,2022-01,594
30756,4017,2022-02,594
30757,4017,2022-03,594
30758,4017,2022-04,594
30759,4017,2022-05,594
30760,4017,2022-06,594
30761,4017,2022-07,594
30762,4017,2022-08,594
30763,4018,2020-05,564
30764,4018,2020-06,564
30765,4018,2020-07,564
30766,4018,2020-08,564
30767,4018,2020-09,564
30768,4018,2020-10,564
30769,4018,2020-11,564
30770,4018,2020-12,564
30771,4019,2021-06,542
30772,4019,2021-07,542
30773,4019,2021-08,542
30774,4019,2021-09,542
30775,4019,2021-10,542
30776,4019,2021-11,542
30777,4019,2021-12,542
30778,4019,2022-01,542
30779,4019,2022-02,542
30780,4019,2022-03,542
30781,4019,2022-04,542
30782,4019,2022-05,542
30783,4019,2022-06,542
30784,4019,2022-07,542
30785,4019,2022-08,542
30786,4019,2022-09,542
30787,4020,2024-12,346
30788,4023,2024-03,473
30789,4023,2024-04,473
30790,4023,2024-05,473
30791,4023,2024-06,473
30792,4023,2024-07,473
30793,4023,2024-08,473
30794,4023,2024-09,473
30795,4023,2024-10,473
30796,4023,2024-11,473
30797,4023,2024-12,473
30798,4026,2023-07,558
30799,4026,2023-08,558
30800,4026,2023-09,558
30801,4026,2023-10,558
30802,4026,2023-11,558
30803,4026,2023-12,558
30804,4026,2024-01,558
30805,4026,2024-02,558
30806,4026,2024-03,558
30807,4026,2024-04,558
30808,4026,2024-05,558
30809,4026,2024-06,558
30810,4026,2024-07,558
30811,4026,2024-08,558
30812,4026,2024-09,558
30813,4026,2024-10,558
30814,4026,2024-11,558
30815,4026,2024-12,558
30816,4027,2024-04,347
30817,4027,2024-05,347
30818,4027,2024-06,347
30819,4027,2024-07,347
