bill_id,tenant_id,payment_date
23306,912,2022-10-15
23307,912,2022-11-17
23308,912,2022-12-12
23309,912,2023-01-07
23310,912,2023-02-17
23311,912,2023-03-14
23312,912,2023-04-06
23313,912,2023-05-24
23314,912,2023-06-21
23315,912,2023-07-27
23316,912,2023-08-24
23317,912,2023-09-22
23318,912,2023-10-13
23319,912,2023-11-18
23320,912,2023-12-28
23321,912,2024-01-18
23322,912,2024-02-09
23323,688,2023-02-08
23324,688,2023-03-31
23325,688,2023-04-10
23326,688,2023-05-12
23327,688,2023-06-27
23328,688,2023-07-24
23329,688,2023-08-06
23330,123,2022-04-08
23331,123,2022-05-06
23332,123,2022-06-27
23333,123,2022-07-19
23334,123,2022-08-22
23335,123,2022-09-15
23336,123,2022-10-15
23337,123,2022-11-22
23338,123,2022-12-28
23339,123,2023-01-14
23340,123,2023-02-23
23341,123,2023-03-25
23342,123,2023-04-13
23343,123,2023-05-16
23344,123,2023-06-25
23345,123,2023-07-18
23346,123,2023-08-29
23347,123,2023-09-29
23348,123,2023-10-11
23349,258,2022-10-07
23350,258,2022-11-23
23351,258,2022-12-09
23352,258,2023-01-24
23353,258,2023-02-09
23354,258,2023-03-28
23355,258,2023-04-16
23356,258,2023-05-08
23357,258,2023-06-26
23358,947,2024-06-07
23359,947,2024-07-07
23360,947,2024-08-28
23361,947,2024-09-21
23362,947,2024-10-20
23363,947,2024-11-08
23365,707,2022-09-09
23366,707,2022-10-27
23367,707,2022-11-22
23368,707,2022-12-08
23369,707,2023-01-19
23370,707,2023-02-06
23371,707,2023-03-06
23372,707,2023-04-07
23373,707,2023-05-30
23374,707,2023-06-25
23375,707,2023-07-12
23376,707,2023-08-10
23377,707,2023-09-23
23378,707,2023-11-01
23379,707,2023-11-30
23380,707,2023-12-26
23381,707,2024-01-30
23382,391,2023-05-18
23383,391,2023-06-11
23384,391,2023-07-10
23385,391,2023-08-28
23386,148,2022-03-26
23387,148,2022-04-12
23388,148,2022-05-13
23389,148,2022-06-09
23390,148,2022-07-23
23391,148,2022-08-07
23392,148,2022-09-27
23393,148,2022-10-29
23394,148,2022-11-11
23395,148,2022-12-24
23396,148,2023-01-17
23397,148,2023-02-27
23398,148,2023-03-08
23399,148,2023-04-06
23400,10,2022-09-23
23401,10,2022-10-17
23402,10,2022-11-12
23403,10,2022-12-30
23404,10,2023-01-24
23405,10,2023-02-07
23406,10,2023-03-27
23407,10,2023-04-13
23408,10,2023-05-27
23409,10,2023-06-06
23410,10,2023-07-25
23411,10,2023-08-31
23412,10,2023-09-27
23413,10,2023-10-08
23414,10,2023-11-26
23415,10,2023-12-26
23416,10,2024-01-13
23417,10,2024-02-29
23418,349,2023-09-29
23419,349,2023-10-28
23420,349,2023-11-19
23421,349,2023-12-07
23422,349,2024-01-07
23423,349,2024-02-07
23424,247,2022-11-26
23425,247,2022-12-10
23426,247,2023-01-20
23427,247,2023-02-25
23428,247,2023-03-06
23429,247,2023-04-26
23430,247,2023-05-23
23431,247,2023-06-23
23432,247,2023-07-24
23433,632,2024-05-20
23434,632,2024-06-10
23435,632,2024-07-22
23436,632,2024-08-24
23437,632,2024-09-19
23438,632,2024-10-29
23439,632,2024-11-22
23441,309,2024-05-30
23442,309,2024-06-30
23443,309,2024-07-08
23444,309,2024-08-19
23445,73,2024-04-16
23446,73,2024-05-30
23447,73,2024-06-12
23448,73,2024-07-31
23449,73,2024-08-10
23450,73,2024-09-16
23451,73,2024-10-07
23452,73,2024-11-13
23454,57,2024-03-14
23455,57,2024-04-29
23456,57,2024-05-28
23457,57,2024-06-06
23458,57,2024-07-23
23459,57,2024-08-27
23460,57,2024-09-27
23461,57,2024-10-10
23462,57,2024-11-20
23464,583,2022-03-30
23465,583,2022-04-27
23466,583,2022-05-29
23467,583,2022-06-19
23468,583,2022-07-27
23469,583,2022-08-25
23470,583,2022-09-30
23471,583,2022-10-24
23472,583,2022-11-17
23473,583,2022-12-07
23474,583,2023-01-28
23475,583,2023-02-08
23476,583,2023-03-19
23477,583,2023-04-21
23478,583,2023-05-24
23479,400,2022-06-17
23480,400,2022-07-10
23481,400,2022-08-08
23482,400,2022-09-13
23483,400,2022-10-14
23484,400,2022-11-28
23485,400,2022-12-22
23486,400,2023-01-10
23487,400,2023-02-14
23488,400,2023-03-27
23489,400,2023-04-29
23490,400,2023-05-11
23491,400,2023-06-11
23492,400,2023-07-16
23493,400,2023-08-20
23494,400,2023-09-09
23495,636,2022-09-27
23496,636,2022-10-16
23497,636,2022-11-07
23498,636,2022-12-11
23499,636,2023-01-24
23500,474,2024-10-31
23501,474,2024-11-20
23503,936,2023-12-24
23504,936,2024-01-16
23505,936,2024-02-15
23506,936,2024-03-31
23507,936,2024-04-28
23508,936,2024-05-25
23509,936,2024-06-28
23510,936,2024-07-23
23511,936,2024-08-25
23512,936,2024-09-30
23513,936,2024-10-11
23514,936,2024-11-13
23516,715,2021-06-18
23517,715,2021-07-27
23518,715,2021-08-16
23519,715,2021-09-15
23520,715,2021-10-31
23521,715,2021-11-14
23522,715,2021-12-12
23523,718,2024-09-23
23524,718,2024-10-19
23525,718,2024-11-21
23527,804,2021-06-19
23528,804,2021-07-10
23529,804,2021-08-29
23530,804,2021-09-12
23531,804,2021-10-24
23532,804,2021-11-16
23533,804,2021-12-12
23534,804,2022-01-31
23535,804,2022-02-16
23536,804,2022-03-23
23537,804,2022-04-18
23538,804,2022-05-06
23539,804,2022-06-12
23540,173,2021-09-01
23541,173,2021-09-23
23542,173,2021-10-30
23543,173,2021-11-06
23544,173,2021-12-28
23545,173,2022-01-30
23546,173,2022-02-26
23547,173,2022-03-31
23548,173,2022-04-09
23549,173,2022-05-11
23550,173,2022-06-11
23551,173,2022-08-01
23552,173,2022-08-21
23553,173,2022-09-22
23554,173,2022-11-01
23555,173,2022-11-25
23556,173,2022-12-07
23557,173,2023-01-18
23558,173,2023-02-24
23559,173,2023-03-31
23560,173,2023-04-10
23561,173,2023-05-23
23562,173,2023-06-23
23563,522,2024-08-09
23564,522,2024-09-17
23565,522,2024-10-19
23566,522,2024-11-29
23568,123,2021-11-25
23569,123,2021-12-18
23570,123,2022-01-30
23571,854,2021-03-20
23572,854,2021-04-07
23573,854,2021-05-30
23574,854,2021-06-09
23575,854,2021-07-28
23576,854,2021-08-25
23577,854,2021-09-06
23578,854,2021-10-16
23579,854,2021-11-12
23580,854,2021-12-24
23581,854,2022-01-16
23582,854,2022-02-14
23583,854,2022-03-17
23584,854,2022-04-12
23585,854,2022-05-26
23586,854,2022-06-06
23587,854,2022-07-27
23588,854,2022-08-10
23589,854,2022-09-30
23590,854,2022-10-07
23591,854,2022-11-26
23592,854,2022-12-13
23593,854,2023-01-19
23594,386,2022-10-25
23595,386,2022-11-16
23596,386,2022-12-11
23597,386,2023-01-24
23598,386,2023-02-25
23599,386,2023-03-25
23600,386,2023-04-20
23601,386,2023-05-29
23602,386,2023-06-28
23603,386,2023-07-20
23604,386,2023-08-11
23605,386,2023-09-23
23606,386,2023-10-14
23607,386,2023-12-01
23608,386,2023-12-23
23609,539,2022-05-14
23610,539,2022-06-26
23611,539,2022-07-19
23612,13,2020-05-22
23613,13,2020-06-26
23614,13,2020-07-16
23615,13,2020-08-14
23616,13,2020-09-23
23617,13,2020-10-30
23618,13,2020-11-24
23619,13,2020-12-27
23620,13,2021-01-07
23621,2,2024-08-17
23622,2,2024-09-24
23623,2,2024-10-28
23624,2,2024-11-21
23626,369,2021-04-15
23627,369,2021-05-19
23628,369,2021-06-09
23629,369,2021-07-30
23630,369,2021-08-16
23631,369,2021-09-26
23632,369,2021-10-25
23633,369,2021-11-11
23634,369,2021-12-07
23635,369,2022-01-20
23636,369,2022-02-20
23637,369,2022-03-10
23638,369,2022-04-20
23639,369,2022-05-12
23640,369,2022-06-09
23641,247,2023-01-31
23642,247,2023-02-18
23643,247,2023-03-07
23644,247,2023-04-27
23645,247,2023-05-22
23646,247,2023-06-28
23647,247,2023-07-09
23648,360,2023-07-16
23649,360,2023-08-25
23650,360,2023-09-30
23651,360,2023-10-25
23652,360,2023-11-27
23653,360,2023-12-23
23654,360,2024-01-28
23655,360,2024-02-12
23656,360,2024-03-30
23657,360,2024-04-29
23658,360,2024-05-12
23659,360,2024-06-16
23660,360,2024-07-31
23661,360,2024-08-12
23662,360,2024-09-28
23663,360,2024-10-19
23664,360,2024-11-21
23665,222,2023-10-06
23666,222,2023-11-11
23667,222,2023-12-09
23668,222,2024-01-31
23669,222,2024-02-19
23670,222,2024-03-15
23671,222,2024-04-13
23672,222,2024-05-18
23673,222,2024-06-29
23674,222,2024-07-14
23675,222,2024-08-29
23676,222,2024-09-18
23677,222,2024-10-08
23678,222,2024-11-25
23680,368,2020-09-24
23681,368,2020-10-12
23682,368,2020-11-10
23683,368,2020-12-07
23684,368,2021-01-18
23685,368,2021-02-18
23686,368,2021-03-19
23687,368,2021-04-09
23688,368,2021-05-11
23689,368,2021-06-09
23690,368,2021-07-30
23691,368,2021-08-10
23692,368,2021-09-12
23693,368,2021-10-16
23694,368,2021-11-30
23695,368,2021-12-31
23696,448,2021-11-22
23697,448,2021-12-23
23698,448,2022-01-15
23699,448,2022-02-22
23700,448,2022-03-22
23701,448,2022-04-12
23702,448,2022-05-31
23703,448,2022-06-25
23704,448,2022-07-19
23705,448,2022-08-15
23706,448,2022-09-09
23707,448,2022-10-19
23708,448,2022-11-30
23709,448,2022-12-31
23710,448,2023-01-20
23711,448,2023-02-06
23712,448,2023-03-15
23713,768,2024-01-18
23714,768,2024-02-21
23715,768,2024-03-24
23716,768,2024-04-22
23717,768,2024-05-18
23718,768,2024-06-11
23719,768,2024-07-20
23720,768,2024-08-20
23721,768,2024-09-29
23722,768,2024-10-17
23723,768,2024-11-10
23725,39,2024-06-14
23726,39,2024-08-01
23727,39,2024-08-13
23728,39,2024-09-19
23729,39,2024-10-19
23730,39,2024-11-15
23732,510,2022-05-13
23733,510,2022-06-25
23734,510,2022-07-23
23735,510,2022-08-29
23736,510,2022-10-01
23737,510,2022-10-24
23738,510,2022-11-14
23739,510,2022-12-30
23740,510,2023-01-31
23741,510,2023-02-13
23742,510,2023-03-08
23743,510,2023-04-27
23744,510,2023-05-07
23745,964,2021-10-24
23746,964,2021-11-12
23747,964,2022-01-01
23748,964,2022-01-29
23749,964,2022-02-25
23750,964,2022-03-25
23751,964,2022-05-01
23752,964,2022-05-06
23753,964,2022-06-17
23754,964,2022-07-15
23755,964,2022-09-01
23756,964,2022-09-06
23757,964,2022-10-18
23758,973,2022-04-26
23759,973,2022-05-08
23760,973,2022-06-07
23761,973,2022-07-06
23762,973,2022-08-17
23763,973,2022-09-11
23764,973,2022-10-15
23765,973,2022-11-28
23766,973,2022-12-30
23767,973,2023-01-31
23768,973,2023-02-21
23769,973,2023-03-14
23770,973,2023-04-07
23771,973,2023-05-14
23772,973,2023-06-06
23773,973,2023-07-10
23774,973,2023-08-21
23775,973,2023-09-28
23776,973,2023-10-31
23777,973,2023-12-01
23778,373,2020-03-31
23779,373,2020-05-01
23780,373,2020-05-19
23781,373,2020-06-12
23782,373,2020-07-12
23783,373,2020-08-24
23784,373,2020-09-20
23785,373,2020-10-18
23786,373,2020-11-17
23787,373,2020-12-27
23788,56,2022-05-11
23789,56,2022-07-01
23790,56,2022-07-24
23791,56,2022-08-21
23792,56,2022-09-11
23793,56,2022-10-07
23794,56,2022-11-08
23795,417,2022-08-08
23796,417,2022-09-19
23797,417,2022-10-27
23798,417,2022-11-19
23799,417,2022-12-07
23800,673,2024-11-24
23802,248,2020-08-07
23803,248,2020-09-13
23804,248,2020-10-06
23805,248,2020-11-19
23806,248,2020-12-15
23807,248,2021-01-10
23808,248,2021-02-21
23809,248,2021-04-01
23810,248,2021-04-20
23811,911,2021-12-28
23812,911,2022-01-14
23813,911,2022-02-13
23814,911,2022-03-12
23815,911,2022-04-30
23816,911,2022-05-20
23817,911,2022-06-21
23818,911,2022-07-15
23819,911,2022-08-29
23820,911,2022-09-25
23821,911,2022-10-19
23822,911,2022-11-25
23823,911,2022-12-25
23824,911,2023-01-23
23825,911,2023-02-13
23826,911,2023-03-12
23827,911,2023-04-12
23828,911,2023-05-27
23829,911,2023-06-17
23830,911,2023-07-21
23831,911,2023-08-11
23832,564,2021-04-25
23833,564,2021-05-16
23834,564,2021-06-09
23835,564,2021-07-23
23836,564,2021-08-23
23837,564,2021-09-07
23838,564,2021-10-11
23839,564,2021-11-13
23840,564,2021-12-24
23841,564,2022-01-20
23842,564,2022-02-08
23843,564,2022-03-23
23844,564,2022-04-14
23845,564,2022-05-08
23846,564,2022-06-22
23847,564,2022-07-31
23849,684,2020-11-24
23850,684,2020-12-12
23851,684,2021-01-07
23852,684,2021-02-16
23853,684,2021-03-20
23854,684,2021-05-01
23855,684,2021-05-11
23856,684,2021-06-06
23857,684,2021-07-11
23858,684,2021-08-17
23859,684,2021-10-01
23860,684,2021-10-07
23861,684,2021-11-21
23862,684,2021-12-25
23863,807,2022-08-13
23864,807,2022-09-21
23865,807,2022-10-24
23866,807,2022-11-09
23867,807,2022-12-17
23868,807,2023-01-23
23869,807,2023-02-12
23870,807,2023-03-10
23871,807,2023-04-26
23872,807,2023-05-26
23873,807,2023-06-14
23874,807,2023-07-30
23875,807,2023-08-11
23876,807,2023-09-17
23877,807,2023-10-24
23878,807,2023-11-12
23879,807,2023-12-22
23880,807,2024-01-09
23881,396,2024-03-19
23882,396,2024-04-18
23883,396,2024-05-27
23884,396,2024-06-30
23885,396,2024-07-10
23886,396,2024-08-19
23887,396,2024-09-28
23888,396,2024-10-22
23889,396,2024-11-15
23891,289,2020-05-20
23892,289,2020-06-25
23893,289,2020-07-24
23894,289,2020-08-14
23895,289,2020-09-20
23896,289,2020-10-09
23897,289,2020-11-19
23898,289,2020-12-07
23899,289,2021-01-12
23900,289,2021-02-21
23901,289,2021-03-08
23902,289,2021-04-22
23903,289,2021-05-15
23904,289,2021-06-07
23905,289,2021-07-22
23906,289,2021-08-31
23907,289,2021-09-24
23908,289,2021-10-19
23909,289,2021-11-07
23910,289,2021-12-19
23911,289,2022-01-14
23912,289,2022-02-15
23913,246,2024-03-01
23914,246,2024-03-30
23915,246,2024-04-26
23916,246,2024-05-10
23917,246,2024-06-10
23918,246,2024-07-21
23919,246,2024-08-08
23920,246,2024-09-22
23921,246,2024-10-25
23922,246,2024-11-24
23924,6,2020-07-06
23925,6,2020-08-10
23926,6,2020-09-17
23927,6,2020-10-17
23928,6,2020-11-21
23929,6,2020-12-14
23930,6,2021-01-30
23931,6,2021-02-19
23932,6,2021-03-27
23933,6,2021-04-16
23934,434,2021-04-28
23935,434,2021-05-12
23936,434,2021-06-19
23937,434,2021-07-11
23938,434,2021-08-19
23939,434,2021-09-30
23940,434,2021-10-31
23941,434,2021-11-13
23942,434,2021-12-31
23943,445,2023-09-08
23944,445,2023-10-15
23945,445,2023-11-20
23946,445,2023-12-23
23947,445,2024-01-08
23948,284,2021-08-28
23949,284,2021-09-07
23950,284,2021-10-30
23951,284,2021-11-23
23952,284,2021-12-30
23953,284,2022-01-20
23954,284,2022-02-22
23955,284,2022-03-11
23956,284,2022-04-20
23957,284,2022-05-11
23958,284,2022-06-19
23959,284,2022-07-29
23960,284,2022-08-16
23961,660,2023-10-14
23962,660,2023-11-11
23963,660,2023-12-20
23964,660,2024-01-08
23965,660,2024-02-11
23966,660,2024-03-12
23967,660,2024-04-06
23968,660,2024-05-24
23969,660,2024-06-16
23970,660,2024-07-13
23971,660,2024-08-25
23972,660,2024-09-19
23973,660,2024-10-15
23974,660,2024-11-08
23976,588,2023-04-30
23977,588,2023-05-23
23978,588,2023-06-15
23979,588,2023-07-08
23980,588,2023-08-09
23981,588,2023-09-22
23982,588,2023-10-27
23983,588,2023-11-30
23984,588,2023-12-28
23985,588,2024-01-10
23986,588,2024-02-20
23987,588,2024-03-16
23988,588,2024-04-20
23989,588,2024-05-21
23990,588,2024-06-25
23991,588,2024-07-23
23992,588,2024-08-10
23993,588,2024-09-18
23994,588,2024-10-22
23995,588,2024-11-28
23996,851,2021-08-30
23997,851,2021-09-18
23998,851,2021-10-26
23999,851,2021-11-10
24000,851,2021-12-31
24001,851,2022-01-19
24002,851,2022-02-14
24003,851,2022-03-16
24004,851,2022-04-10
24005,851,2022-05-29
24006,851,2022-06-06
24007,851,2022-07-30
24008,851,2022-08-10
24009,851,2022-09-06
24010,851,2022-11-01
24011,851,2022-11-23
24012,851,2022-12-31
24013,851,2023-01-18
24014,851,2023-02-10
24015,851,2023-03-06
24016,851,2023-04-18
24017,851,2023-05-24
24018,859,2023-08-22
24019,859,2023-09-06
24020,859,2023-10-23
24021,591,2024-02-16
24022,591,2024-03-29
24023,591,2024-04-24
24024,591,2024-05-29
24025,591,2024-06-06
24026,591,2024-07-22
24027,591,2024-08-21
24028,591,2024-09-11
24029,591,2024-10-16
24030,591,2024-11-29
24032,419,2024-08-13
24033,419,2024-09-16
24034,419,2024-10-28
24035,419,2024-11-17
24037,384,2024-09-08
24038,384,2024-10-22
24039,384,2024-11-24
24041,762,2021-07-08
24042,762,2021-08-16
24043,762,2021-09-18
24044,762,2021-10-13
24045,762,2021-11-09
24046,762,2021-12-27
24047,762,2022-01-07
24048,762,2022-02-10
24049,762,2022-03-18
24050,762,2022-05-01
24051,762,2022-05-13
24052,762,2022-06-16
24053,762,2022-07-19
24054,762,2022-08-19
24055,762,2022-09-13
24056,953,2022-01-10
24057,953,2022-02-24
24058,953,2022-04-01
24059,953,2022-04-17
24060,953,2022-05-21
24061,953,2022-06-23
24062,953,2022-07-24
24063,953,2022-08-15
24064,953,2022-10-01
24065,953,2022-10-29
24066,953,2022-11-27
24067,953,2022-12-29
24068,953,2023-01-15
24069,953,2023-02-11
24070,953,2023-03-19
24071,666,2021-01-07
24072,666,2021-02-18
24073,666,2021-03-28
24074,666,2021-04-19
24075,666,2021-05-25
24076,666,2021-06-13
24077,666,2021-07-25
24078,666,2021-08-15
24079,666,2021-09-25
24080,666,2021-10-26
24081,666,2021-11-18
24082,666,2021-12-07
24083,666,2022-01-17
24084,666,2022-02-13
24085,666,2022-03-31
24086,666,2022-04-21
24087,666,2022-05-20
24088,666,2022-06-10
24090,513,2023-04-08
24091,513,2023-05-21
24092,513,2023-06-30
24093,513,2023-07-10
24094,513,2023-08-10
24095,513,2023-09-06
24096,513,2023-10-18
24097,513,2023-11-14
24098,513,2023-12-09
24099,25,2024-07-18
24100,25,2024-08-26
24101,25,2024-09-18
24102,25,2024-10-31
24103,25,2024-11-08
24104,109,2021-11-19
24105,109,2021-12-16
24106,109,2022-01-08
24107,109,2022-02-23
24108,109,2022-03-13
24109,109,2022-04-24
24110,109,2022-05-19
24111,109,2022-06-30
24112,109,2022-07-11
24113,109,2022-08-21
24114,109,2022-09-09
24115,109,2022-10-30
24116,109,2022-11-22
24117,109,2022-12-07
24118,109,2023-01-17
24119,109,2023-02-16
24120,109,2023-03-10
24121,109,2023-04-18
24122,109,2023-05-15
24123,109,2023-06-28
24124,109,2023-07-30
24125,109,2023-08-16
24126,109,2023-09-18
24127,950,2024-03-06
24128,950,2024-04-24
24129,950,2024-05-17
24130,950,2024-06-07
24131,950,2024-07-20
24132,950,2024-08-19
24133,950,2024-09-24
24134,950,2024-10-24
24135,950,2024-11-06
24137,12,2021-05-28
24138,12,2021-06-14
24139,12,2021-07-14
24140,12,2021-08-08
24141,12,2021-09-19
24142,12,2021-10-22
24143,12,2021-11-16
24144,12,2021-12-20
24145,12,2022-01-11
24146,12,2022-02-26
24147,12,2022-03-17
24148,333,2024-10-18
24149,333,2024-11-18
24151,382,2024-09-16
24152,382,2024-10-11
24153,382,2024-11-07
24155,419,2021-09-17
24156,419,2021-10-08
24157,419,2021-11-21
24158,419,2021-12-28
24159,419,2022-01-06
24160,419,2022-02-15
24161,419,2022-03-10
24162,419,2022-04-10
24163,581,2021-02-16
24164,581,2021-03-27
24165,581,2021-04-25
24166,581,2021-05-10
24167,581,2021-06-23
24168,581,2021-07-11
24169,581,2021-08-09
24170,581,2021-09-08
24171,581,2021-10-14
24172,581,2021-11-17
24173,581,2021-12-20
24174,581,2022-01-25
24175,581,2022-02-10
24176,53,2021-01-22
24177,53,2021-02-06
24178,53,2021-03-30
24179,608,2022-06-13
24180,608,2022-07-14
24181,608,2022-08-13
24182,608,2022-09-08
24183,608,2022-10-07
24184,608,2022-11-23
24185,608,2022-12-16
24186,608,2023-01-10
24187,608,2023-02-09
24188,221,2022-03-24
24189,221,2022-04-29
24190,221,2022-05-26
24191,221,2022-06-10
24192,221,2022-07-14
24193,221,2022-08-16
24194,221,2022-09-20
24195,221,2022-10-09
24196,221,2022-11-26
24197,221,2022-12-17
24198,221,2023-01-23
24199,221,2023-02-21
24200,221,2023-03-31
24201,221,2023-04-12
24202,221,2023-05-19
24203,221,2023-06-20
24204,221,2023-07-20
24205,221,2023-08-06
24206,221,2023-09-25
24207,221,2023-10-24
24208,221,2023-11-08
24209,221,2023-12-28
24210,221,2024-01-06
24211,221,2024-02-26
24212,6,2021-10-31
24213,6,2021-11-24
24214,6,2021-12-26
24215,6,2022-01-18
24216,6,2022-02-13
24217,6,2022-03-23
24218,6,2022-04-25
24219,6,2022-05-19
24220,6,2022-06-21
24221,6,2022-07-18
24222,6,2022-08-09
24223,6,2022-09-25
24224,6,2022-10-30
24225,6,2022-11-06
24226,6,2022-12-12
24227,6,2023-02-01
24228,6,2023-02-21
24229,6,2023-03-15
24230,6,2023-04-21
24231,6,2023-05-10
24232,6,2023-06-27
24233,6,2023-07-17
24234,6,2023-08-13
24235,6,2023-09-26
24236,248,2024-03-10
24237,248,2024-05-01
24238,248,2024-05-30
24239,248,2024-06-24
24240,248,2024-07-15
24241,248,2024-08-30
24242,248,2024-09-27
24243,248,2024-10-18
24244,248,2024-11-29
24246,424,2021-02-22
24247,424,2021-03-12
24248,424,2021-04-21
24249,424,2021-05-06
24250,424,2021-06-25
24251,424,2021-07-08
24252,424,2021-08-19
24253,424,2021-09-17
24254,424,2021-10-21
24255,424,2021-11-30
24256,424,2021-12-16
24257,424,2022-01-30
24258,424,2022-02-10
24259,424,2022-04-01
24260,424,2022-04-26
24261,424,2022-05-15
24262,424,2022-06-23
24263,424,2022-07-22
24264,424,2022-08-14
24265,424,2022-09-12
24266,364,2023-07-07
24267,364,2023-08-26
24268,364,2023-09-08
24269,364,2023-10-17
24270,364,2023-11-25
24271,364,2023-12-30
24272,364,2024-01-18
24273,364,2024-02-25
24274,364,2024-03-08
24275,364,2024-04-13
24276,364,2024-05-17
24277,364,2024-06-15
24278,364,2024-07-29
24279,364,2024-08-25
24280,364,2024-09-18
24281,364,2024-10-15
24282,364,2024-11-13
24283,318,2022-08-22
24284,318,2022-09-14
24285,318,2022-10-12
24286,318,2022-11-17
24287,318,2022-12-13
24288,318,2023-01-20
24289,318,2023-02-14
24290,318,2023-03-23
24291,252,2023-01-15
24292,252,2023-02-20
24293,252,2023-03-06
24294,252,2023-04-22
24295,252,2023-05-15
24296,252,2023-06-30
24297,252,2023-07-09
24298,641,2024-07-24
24299,641,2024-08-11
24300,641,2024-09-18
24301,641,2024-10-27
24302,641,2024-11-21
24304,429,2020-08-09
24305,429,2020-09-23
24306,429,2020-11-01
24307,429,2020-11-21
24308,429,2020-12-18
24309,429,2021-01-19
24310,429,2021-02-19
24311,429,2021-03-16
24312,429,2021-04-06
24313,429,2021-05-13
24314,429,2021-06-19
24315,429,2021-07-26
24316,473,2020-04-30
24317,473,2020-05-28
24318,473,2020-06-16
24319,473,2020-07-15
24320,473,2020-08-15
24321,473,2020-09-18
24322,473,2020-10-14
24323,473,2020-11-07
24324,473,2020-12-29
24325,473,2021-01-20
24326,473,2021-02-06
24327,473,2021-03-09
24328,473,2021-04-29
24329,473,2021-05-13
24330,473,2021-06-26
24331,473,2021-07-26
24332,473,2021-08-20
24333,672,2023-01-25
24334,672,2023-02-19
24335,672,2023-04-01
24336,672,2023-04-30
24337,672,2023-05-25
24338,672,2023-06-17
24339,672,2023-07-28
24340,672,2023-08-17
24341,672,2023-09-10
24342,672,2023-10-25
24343,672,2023-11-12
24344,672,2023-12-10
24345,672,2024-01-18
24346,672,2024-02-09
24347,437,2024-05-20
24348,437,2024-06-10
24349,437,2024-07-11
24350,437,2024-08-22
24351,437,2024-09-06
24352,437,2024-10-06
24353,437,2024-11-26
24355,298,2021-06-20
24356,298,2021-07-16
24357,298,2021-08-26
24358,298,2021-09-29
24359,298,2021-10-12
24360,298,2021-11-26
24361,298,2021-12-30
24362,298,2022-01-22
24363,298,2022-02-10
24364,298,2022-03-14
24365,298,2022-04-22
24366,298,2022-05-22
24367,298,2022-06-06
24368,992,2023-10-13
24369,992,2023-11-12
24370,992,2023-12-11
24371,992,2024-01-26
24372,992,2024-03-01
24373,992,2024-03-09
24374,992,2024-04-16
24375,992,2024-05-14
24376,992,2024-06-12
24377,992,2024-07-30
24378,992,2024-08-24
24379,992,2024-09-15
24380,992,2024-10-12
24381,992,2024-11-27
24383,285,2023-08-29
24384,285,2023-09-15
24385,285,2023-10-24
24386,285,2023-11-30
24387,285,2023-12-29
24388,285,2024-01-28
24389,285,2024-02-15
24390,285,2024-03-10
24391,285,2024-04-29
24392,285,2024-05-09
24393,285,2024-06-07
24394,285,2024-07-19
24395,285,2024-08-21
24396,285,2024-09-15
24397,285,2024-10-06
24398,285,2024-11-19
24400,26,2022-12-09
24401,26,2023-01-22
24402,26,2023-02-06
24403,26,2023-03-12
24404,26,2023-04-07
24405,26,2023-05-31
24406,946,2022-02-12
24407,946,2022-03-15
24408,946,2022-04-11
24409,946,2022-05-24
24410,946,2022-06-28
24411,946,2022-07-07
24412,28,2020-06-14
24413,28,2020-07-10
24414,28,2020-08-31
24415,28,2020-09-10
24416,28,2020-10-31
24417,28,2020-11-19
24418,28,2020-12-31
24419,28,2021-01-29
24420,28,2021-02-15
24421,28,2021-03-07
24422,28,2021-04-29
24423,28,2021-05-22
24424,28,2021-06-13
24425,28,2021-07-23
24426,28,2021-08-15
24427,28,2021-09-20
24428,28,2021-10-12
24429,28,2021-11-17
24430,28,2021-12-25
24431,28,2022-01-16
24432,757,2022-05-31
24433,757,2022-06-15
24434,757,2022-07-22
24435,757,2022-08-16
24436,757,2022-09-27
24437,757,2022-10-16
24438,757,2022-11-13
24439,757,2022-12-25
24440,757,2023-01-16
24441,757,2023-02-13
24442,757,2023-03-07
24443,757,2023-04-22
24444,757,2023-05-10
24445,757,2023-06-27
24446,757,2023-07-19
24447,757,2023-08-15
24448,757,2023-09-20
24449,757,2023-10-24
24450,757,2023-11-27
24451,757,2023-12-18
24452,757,2024-01-11
24453,19,2022-06-15
24454,19,2022-07-26
24455,19,2022-08-19
24456,19,2022-09-17
24457,19,2022-10-11
24458,19,2022-12-01
24459,19,2023-01-01
24460,19,2023-01-23
24461,19,2023-02-14
24462,19,2023-03-07
24463,19,2023-04-21
24464,19,2023-05-11
24465,19,2023-06-21
24466,19,2023-07-18
24467,19,2023-08-29
24468,108,2022-06-25
24469,108,2022-07-11
24470,108,2022-08-26
24471,108,2022-09-07
24472,108,2022-10-16
24473,108,2022-11-10
24474,108,2022-12-25
24475,108,2023-01-12
24476,108,2023-02-15
24477,108,2023-03-25
24478,108,2023-04-24
24479,108,2023-05-20
24480,108,2023-06-30
24481,108,2023-07-31
24482,338,2024-04-07
24483,338,2024-05-28
24484,338,2024-06-12
24485,338,2024-07-18
24486,338,2024-08-13
24487,338,2024-09-29
24488,338,2024-10-12
24489,782,2020-10-16
24490,782,2020-11-16
24491,782,2020-12-12
24492,782,2021-01-26
24493,782,2021-02-26
24494,782,2021-03-07
24495,782,2021-04-15
24496,782,2021-05-27
24497,782,2021-06-11
24498,782,2021-07-26
24499,782,2021-08-11
